qid,docno,label
352,2018371,2
352,2018372,1
352,2018373,1
352,2018374,1
352,2018375,2
352,2018376,2
352,2018377,1
352,2140270,1
352,2169628,1
352,2729487,1
352,2944778,1
352,3290136,1
352,3353060,1
352,3771978,1
352,4173277,1
353,0780457,1
353,2033496,1
353,2033500,2
355,3548101,1
356,0337724,2
356,0801816,1
356,0937729,1
356,1052456,1
356,1061131,1
356,1482908,1
356,1536066,1
356,2103692,1
356,2103693,2
356,2103694,1
356,2103695,1
356,2103696,1
356,2103697,1
356,2103698,1
356,2103699,1
356,2103700,2
356,2103701,1
356,2103702,1
356,2103703,1
356,2451287,1
356,2566928,1
356,2963815,2
356,3265986,1
356,3502923,1
356,3648963,1
356,3648964,1
356,3891676,1
356,3898067,1
356,3898068,1
356,4120600,1
356,4128426,1
356,4148009,2
356,4148010,1
356,4148185,1
356,4252934,1
356,4455680,1
358,0000300,1
358,0614017,1
358,0754660,1
358,1019792,1
358,1136861,1
358,1136862,1
358,1149573,1
358,1409196,1
358,1489877,1
358,1549435,1
358,1620961,1
358,1691466,2
358,1918972,1
358,1922386,1
358,2263638,2
358,2263639,1
358,2263640,1
358,2263641,1
358,2305880,1
358,2581291,1
358,2598742,1
358,3129894,1
358,3407769,1
358,3759606,1
358,3849349,1
358,3951880,1
358,3984918,1
358,4143638,1
358,4223288,2
358,4493495,1
358,4535342,1
360,0544064,1
360,0544794,1
360,0753177,1
360,0753249,1
360,1600688,1
360,1607567,1
360,1917412,1
360,2398891,2
360,2399658,1
360,2480120,2
360,3368017,1
360,3727632,1
360,3881764,1
360,4096837,1
364,0225528,1
364,0443107,1
364,0500833,1
364,0566923,1
364,0849495,1
364,1445228,1
364,1459542,1
364,1495925,1
364,1690982,1
364,1825804,1
364,2574801,1
364,2623468,2
364,2623469,1
364,2623471,1
364,2623472,1
364,2623475,1
364,2623479,1
364,2623482,1
364,2623485,1
364,2985688,1
364,3115155,1
364,3586935,1
364,3678417,1
364,3894786,1
364,4290340,1
364,4401198,1
366,0692965,1
366,2488271,1
366,2488273,1
366,2488279,1
366,2544359,1
366,2555599,1
366,2611865,1
366,2704882,1
366,2704901,2
366,2705097,2
366,2705098,2
366,3020513,2
366,3020514,2
366,3020515,1
366,3020516,1
366,3627917,1
366,3969137,2
366,3969143,2
366,3969145,1
366,3969147,1
366,3969148,1
366,3969149,2
366,3969150,1
366,3969151,2
366,3969152,2
366,3969153,1
366,3969154,1
366,3969155,2
366,4072450,2
366,4144730,1
366,4206171,1
367,0468105,1
367,1239369,1
367,1239370,1
367,1548002,2
367,2171475,1
367,2551977,1
367,2723425,1
367,2723426,1
367,2723427,2
367,2723429,1
367,2723431,2
367,2723434,1
367,2723435,1
367,2723437,1
367,2723440,1
367,2723441,2
367,2723442,1
367,2723443,1
367,2723448,2
367,2723449,2
367,2723454,1
367,2723456,1
367,2723459,1
367,2723460,1
367,3545530,1
367,3746554,1
368,2735803,2
368,2735988,1
368,4076624,1
369,2525777,1
369,2558342,1
369,2789542,1
369,2789572,2
370,0005364,1
370,0271094,2
370,0271095,1
370,0271096,1
370,0500986,1
370,2508359,1
370,3430210,1
370,4533454,1
371,1747372,1
371,1998653,1
371,2303709,1
371,2510195,1
371,2656242,1
371,2805954,2
371,2805955,2
371,2805956,2
371,2805957,2
371,2810695,2
371,3576736,1
371,4096140,1
371,4110782,1
375,1487827,1
375,3170202,2
376,3095341,1
377,0749868,1
377,0810930,1
377,0960210,1
377,1249017,1
377,1429325,1
377,1470777,1
377,2307127,1
377,2377472,1
377,2377595,1
377,2513230,1
377,2516481,1
377,2684495,1
377,2765078,1
377,2841690,1
377,2986189,2
377,3069440,1
377,3154179,1
377,3303641,2
377,3303642,1
377,3303651,1
377,3303684,1
377,3303707,1
377,3318519,2
377,3408644,1
377,3862620,1
377,4361264,1
377,4462349,1
377,4539264,1
378,0272263,1
378,0272264,1
378,1647611,1
378,1647612,1
378,1647614,1
378,1693648,1
378,2417801,1
378,3736408,1
378,4292587,1
380,0456078,1
380,0720934,1
380,0828570,1
380,0899086,1
380,0899357,1
380,0948725,1
380,0949462,2
380,0967550,1
380,1238235,1
380,1277403,1
380,1546807,1
380,1632012,1
380,1691139,1
380,1694097,1
380,1850887,1
380,2530771,1
380,2536491,1
380,2552846,1
380,2657289,1
380,2923208,1
380,2986331,1
380,2999739,1
380,3311690,1
380,3350980,1
380,3524677,1
380,3524720,2
380,3524794,1
380,3524808,2
380,3524925,1
380,3524928,1
380,3524998,1
380,3525103,1
380,3525125,1
380,3867725,1
380,3891874,1
380,4196926,1
380,4245291,1
380,4290254,1
380,4290267,1
380,4334226,1
380,4400542,1
380,4401068,1
380,4401216,1
380,4401230,1
380,4457549,1
380,4476947,1
380,4543159,1
381,4425787,1
381,4431795,1
388,3780675,1
391,0809264,1
391,1320443,1
391,1474401,1
391,1492117,1
391,1593595,1
391,1674653,1
391,1850951,1
391,1950965,1
391,1991900,1
391,2377454,1
391,2513956,1
391,2515100,1
391,2859293,1
391,2880125,1
391,2989199,1
391,3168442,1
391,3355728,1
391,3594497,1
391,3649414,2
391,3649419,1
391,3649430,1
391,3649464,1
391,3649465,1
391,3649470,1
391,3649471,1
391,3649472,1
391,3649496,1
391,3649499,1
391,3858734,1
391,3882687,1
391,3892415,1
391,3893159,1
391,3893161,1
391,3893163,1
391,3893164,1
391,3893165,1
391,3893167,1
391,3898746,1
391,3898747,1
391,3898748,1
391,3898749,1
391,4235951,1
391,4324129,1
392,0837615,1
392,0837630,1
392,1850953,1
392,2849601,1
392,3649920,1
392,3895020,2
392,3895021,2
392,3895022,2
392,3895023,2
392,3895024,2
396,0622058,2
396,1275402,2
396,2076449,1
396,2076450,1
396,2076748,1
396,2076835,1
396,2076984,1
396,2520769,1
396,2541209,1
396,2720725,1
396,2729533,1
396,2889311,1
396,3368038,1
396,3492927,1
396,4173867,2
396,4173868,2
396,4173869,1
396,4173870,2
396,4173872,2
396,4173873,1
396,4173874,2
396,4173875,1
396,4173887,1
396,4173888,1
396,4173894,1
396,4173895,1
396,4173898,1
396,4173899,1
396,4173904,1
396,4173913,1
396,4173918,1
396,4173921,1
396,4173922,1
396,4173923,1
396,4173927,1
396,4173937,2
396,4173938,2
396,4302354,1
398,1340410,2
398,1628902,1
398,2518427,1
398,2961139,1
399,0418570,1
399,2505074,1
399,2538566,1
399,4334093,2
399,4334094,1
400,0213867,1
400,0749206,1
400,1141886,1
400,1196253,1
400,1678055,1
400,1838211,1
400,2506150,1
400,2723731,1
400,3155536,1
400,3494225,1
400,3898836,1
400,4482604,1
400,4482612,2
400,4482613,2
400,4482614,2
400,4482615,1
400,4482616,1
400,4482617,1
400,4482618,1
400,4482619,1
400,4482620,1
400,4482621,1
400,4482622,1
402,0087759,1
402,0351882,1
402,1889598,2
402,3129817,1
406,0975202,1
406,1154073,1
406,1298322,1
406,1374341,1
406,1471441,1
406,1574431,1
406,1660883,1
406,1853441,2
406,2008906,1
406,2150812,1
406,2217270,1
406,2384970,1
406,2505111,1
406,2505112,1
406,2505113,1
406,2505114,1
406,2555251,1
406,2657057,1
406,2891258,1
406,4065490,1
406,4065654,1
406,4065655,1
406,4065661,1
406,4332148,1
406,4334555,1
406,4334574,1
406,4334580,1
406,4334584,2
406,4334585,2
406,4334586,1
406,4334587,1
406,4334588,1
406,4334591,1
406,4334592,2
406,4334593,1
406,4470264,2
407,0985405,2
407,0985472,2
407,1011820,1
407,1665712,1
407,2514533,1
407,3022875,1
407,3424902,1
407,4332087,1
407,4334931,2
407,4334933,1
407,4361609,1
407,4473701,1
407,4584133,2
407,4584134,2
407,4584135,2
409,0410118,2
409,3037032,1
410,0428004,1
410,0428005,1
410,0428124,1
410,0428184,1
410,0428192,1
410,0428260,1
410,0432558,1
410,0642534,1
410,0642568,1
410,0642576,1
410,0837387,1
410,0923050,1
410,0936902,1
410,1195912,1
410,1195957,1
410,1195973,2
410,1195976,2
410,1195978,1
410,1195984,1
410,1195987,1
410,1195988,2
410,1196053,1
410,1196070,2
410,1196093,1
410,1196094,2
410,1196135,1
410,1196162,1
410,1196226,2
410,1643999,1
410,2470546,1
410,2496210,1
410,2512956,1
410,3389045,1
410,3572787,1
410,3573664,2
410,3573722,1
410,3574149,1
410,3575495,1
410,3612744,1
410,3648392,1
410,3648640,1
410,3895381,1
410,3898822,1
410,3899074,1
410,4027615,1
410,4256505,1
412,1077624,2
412,2247524,1
412,2329762,1
412,2342579,1
412,2645966,1
412,2677196,1
412,2967418,1
412,2998249,1
412,3263103,1
412,3345944,1
412,3383202,1
412,3455925,1
412,3679653,1
412,3679655,1
412,3798041,2
412,4025605,1
412,4025607,1
412,4098370,2
412,4158172,1
412,4202588,1
412,4202737,1
412,4353738,1
413,0310996,1
413,0401540,1
413,0417456,1
413,0418486,2
413,0450186,1
413,0475830,2
413,1196955,2
413,1377691,2
413,1796290,2
413,1821609,1
413,1822005,2
413,1822042,2
413,1827882,2
413,1831385,2
413,3354286,2
413,3354287,1
413,3384079,2
413,4280983,1
413,4610143,2
414,0165353,1
414,0187743,1
414,0214803,2
414,0216550,2
414,0217322,1
414,0244681,1
414,0266959,2
414,0266962,2
414,0266967,2
414,0272215,1
414,0347569,1
414,0348796,1
414,0348818,1
414,0835084,1
414,0984152,1
414,1172927,1
414,1443421,2
414,1757807,2
414,1760301,2
414,1840179,2
414,2282801,2
414,2659065,1
414,2727691,2
414,2871915,2
414,2874865,2
414,2905085,1
414,2993385,2
414,3168808,1
414,3501405,1
414,3639136,1
414,3654632,2
414,3695888,2
414,3741028,1
414,4196322,1
414,4290663,1
414,4319990,1
414,4438166,2
414,4440692,2
414,4613535,2
420,2455640,1
421,0058523,1
421,0062996,1
421,0069616,1
421,0125905,1
421,0350687,1
421,0350689,1
421,0350692,1
421,0351261,1
421,0480825,1
421,0850129,1
421,0901965,1
421,0931720,1
421,0995058,1
421,1015114,1
421,1414108,1
421,1445291,1
421,1516281,1
421,1850444,1
421,1851528,1
421,2477210,1
421,2487696,1
421,2487874,1
421,2659626,2
421,2659627,1
421,2659628,2
421,2659656,2
421,2659670,1
421,2659671,1
421,2659685,1
421,2659722,1
421,2659732,1
421,2659736,2
421,2659758,2
421,2659761,1
421,2659762,1
421,2659766,1
421,2659918,1
421,2659945,1
421,2981752,1
421,2982549,1
421,2982561,1
421,2987301,1
421,2999230,1
421,3021904,1
421,3067194,1
421,3067295,1
421,3068673,1
421,3381311,1
421,3836869,1
421,4290653,1
421,4294562,1
421,4317918,1
421,4323861,1
421,4323864,1
421,4547950,1
424,0583049,2
424,1379016,1
424,1379017,1
424,4586691,1
425,0386897,2
425,0703491,2
425,0703795,1
425,0805972,2
425,0806037,1
425,0998417,2
425,1279252,1
425,1364198,1
425,1563898,1
425,1713995,1
425,2387040,1
425,2387057,1
425,2526616,1
425,2527553,1
425,2553527,2
425,2783155,1
425,2916295,1
425,3353421,2
425,3353605,1
425,3353708,1
425,3353725,1
425,3353830,1
425,3353840,1
426,0204284,1
426,0284569,2
426,0286624,2
426,0418518,1
426,0418528,1
426,0756563,2
426,0876115,2
426,1131533,2
426,1291834,2
426,1393011,2
426,1698800,1
426,1776370,1
426,2038185,1
426,2151669,1
426,2470620,1
426,2891743,1
426,2999899,2
426,4242583,1
429,0221475,2
429,0221533,1
429,2911408,1
430,0292715,2
430,0468731,1
430,0583690,1
430,0621983,2
430,0652870,1
430,0718131,1
430,0749925,1
430,0795407,1
430,0797541,1
430,0797547,1
430,0800931,1
430,0848142,1
430,1157562,1
430,1204035,2
430,1204203,1
430,1281890,1
430,1341202,1
430,1494396,1
430,1593558,1
430,1850672,1
430,1853141,1
430,1950722,1
430,2387004,1
430,2457941,1
430,2474983,2
430,2474984,2
430,2474985,2
430,2474986,1
430,2474987,2
430,2474989,1
430,2474990,1
430,2474991,1
430,2524414,1
430,2543146,2
430,2555650,1
430,2619829,1
430,2677468,2
430,2746152,2
430,3015681,1
430,3025323,2
430,3072921,1
430,3075310,2
430,3080933,2
430,3088230,1
430,3134296,2
430,3168204,2
430,3168248,1
430,3373076,2
430,3389252,2
430,3423216,2
430,3694890,2
430,3864656,1
430,3920873,1
430,4060275,1
430,4159329,1
430,4268403,1
430,4470757,1
430,4480572,1
430,4485803,1
430,4592572,1
432,0052140,1
432,0227358,1
432,0587636,1
432,0686678,2
432,0705052,1
432,1013501,1
432,1050776,1
432,1157728,2
432,1286566,1
432,1474626,1
432,1850883,1
432,1949830,2
432,2524031,1
432,2640366,1
432,2888178,1
432,3213971,1
432,3499128,1
432,3499169,2
432,3499199,1
432,3742064,2
432,3742447,1
432,3837186,1
432,3838055,1
432,3838091,2
432,3838292,2
432,3838294,1
432,3838296,1
432,3838298,1
432,3838299,1
432,4197114,1
432,4364289,1
432,4591578,1
432,4591615,1
433,0041391,1
433,0168004,1
433,0217832,2
433,0217896,1
433,0566607,1
433,0569910,1
433,0791616,1
433,0819536,2
433,0846480,1
433,0891166,2
433,0997579,1
433,1058884,1
433,1058926,2
433,1058928,1
433,1458250,2
433,1458254,2
433,1721009,2
433,1894869,2
433,1991137,2
433,2175701,1
433,2183472,2
433,2682442,2
433,2682653,2
433,2705171,1
433,3062417,2
433,3160274,1
433,3338889,1
433,3367074,1
433,3474213,1
433,3555441,1
433,3570532,1
433,4394984,2
433,4451915,1
433,4503770,2
437,0245184,1
437,0329649,1
437,0329770,1
437,0352355,1
437,0386795,1
437,0405523,1
437,0503976,1
437,0503979,1
437,0504009,1
437,0504010,1
437,0504026,2
437,0504027,2
437,0564874,1
437,0565562,1
437,0570323,1
437,0586154,1
437,0983964,1
437,1347396,2
437,1402814,1
437,1414112,1
437,1469927,1
437,1492173,1
437,1907651,1
437,1951055,1
437,1951057,1
437,1976741,1
437,1976763,1
437,2837899,1
437,2838160,1
437,2994176,2
437,3140054,1
437,3168526,1
437,3183526,1
437,3490010,1
437,3612989,1
437,3793675,1
437,3870857,1
437,4258088,1
437,4308035,1
437,4548404,1
437,4548437,1
437,4548446,1
437,4548450,1
437,4548451,1
443,0394936,1
443,1674853,1
443,1675038,1
443,2880049,1
443,2880057,1
443,2880092,2
443,2880093,1
443,2880095,1
443,2880097,1
443,2880106,1
443,2880112,1
443,2880125,2
443,2880136,1
443,2880140,1
443,3339260,1
443,3499517,1
444,0771887,1
444,1712540,2
444,1850845,2
444,1901383,1
444,3409032,1
444,3409722,1
444,3411664,1
444,3411682,1
444,4350265,1
445,0088048,1
445,0621892,1
445,0680020,1
445,0680023,2
445,0680110,2
445,0680114,1
445,0680118,2
445,0680142,1
445,0680412,2
445,0680415,1
445,0680424,1
445,0680427,1
445,1174797,1
445,1174799,1
445,1796526,2
445,2175221,1
445,3014615,2
445,3153512,1
445,3741407,2
445,4027061,1
445,4229153,1
446,0185344,1
446,0989348,2
446,1309090,2
446,1639952,1
446,1689886,2
446,1751536,1
446,1760054,2
446,2452994,1
446,2951812,1
446,3015075,1
446,3509887,2
446,3749966,1
446,3750502,2
446,3856899,1
446,3915610,2
446,4052493,2
446,4541801,1
449,0254491,2
449,0352544,1
449,0400874,1
449,0464517,1
449,0492892,1
449,0492905,2
449,1014999,1
449,1400334,2
449,1501165,1
449,2422685,1
449,2516308,1
449,2516309,2
449,3067057,2
449,3100990,1
449,3117535,1
449,3168400,1
449,3955269,1
451,0199461,1
451,0199506,1
451,0331307,1
451,0646538,2
451,0646539,1
451,0646552,1
451,0646554,1
451,0646559,1
451,0943457,1
451,2473208,1
451,3027694,1
451,3885656,1
451,4004668,1
451,4004676,1
451,4049175,1
451,4376087,2
451,4376110,1
451,4400360,1
451,4400363,1
451,4400364,1
451,4411051,2
451,4411053,1
451,4411059,1
451,4411061,1
451,4411064,1
451,4411067,1
451,4411068,1
451,4411069,1
451,4411070,1
451,4411071,1
451,4411074,1
451,4411076,1
451,4411078,1
451,4411079,1
451,4411080,1
451,4411082,1
451,4411084,1
451,4411086,1
451,4411087,1
452,1164358,1
452,1953912,2
452,1953937,1
452,1953940,2
452,1953943,2
452,1953948,1
452,1953949,2
452,1953952,1
452,1953954,1
452,1953957,1
452,1953959,1
452,1953960,1
452,1953961,1
452,1953962,1
452,1953965,1
452,1953966,2
452,1953968,1
452,1953969,1
452,1953970,2
452,1953971,2
452,1953972,1
452,2264547,1
452,2987782,1
452,4542246,1
458,0210100,2
458,0210613,2
458,0210660,2
458,0237642,2
458,0268108,2
458,0302974,1
458,0338420,2
458,0359140,2
458,0395234,2
458,0402794,1
458,0625309,1
458,0663587,2
458,0667543,1
458,0667644,1
458,0835277,1
458,0892231,1
458,0892232,1
458,0915204,1
458,1062979,1
458,1088290,1
458,1118905,1
458,1131092,2
458,1252542,2
458,1487758,1
458,1487759,1
458,1487766,1
458,1625598,2
458,1625602,2
458,1722385,1
458,1947873,1
458,1960111,2
458,2046686,1
458,2075647,2
458,2191020,2
458,2262694,1
458,2265515,1
458,2278039,2
458,2424376,2
458,2542908,1
458,2624027,2
458,2646734,2
458,2721243,2
458,2805171,2
458,2811967,2
458,2958046,1
458,2976447,1
458,3222033,2
458,3238633,2
458,3438492,2
458,3547786,2
458,3578896,1
458,3688650,2
458,3804114,1
458,3958775,1
458,3967003,1
458,4044586,1
458,4098969,1
458,4112430,1
458,4124923,1
458,4284307,2
459,0664743,2
459,1124496,1
459,1275159,1
459,1677079,1
459,2014402,1
459,2076494,2
459,2076495,1
459,2076496,1
459,2076498,1
459,2076499,1
459,2111146,2
459,2118209,2
459,2163900,2
459,2209043,1
459,2725772,2
459,3201929,1
459,3234133,1
459,3273611,1
459,3767127,1
459,3796631,1
459,3821384,2
459,3848173,1
459,3876396,2
459,4075908,1
459,4095646,1
459,4184267,1
459,4490965,1
461,1144397,2
461,2080350,2
461,2241428,2
461,3755819,2
461,4161454,1
462,0431702,1
462,0651142,1
462,0692912,2
462,0692914,2
462,0729483,1
462,0747225,1
462,0747226,2
462,0804390,2
462,0955771,1
462,1090753,1
462,1235527,1
462,1644302,1
462,1992991,1
462,1993002,1
462,2291948,1
462,2372261,2
462,2388752,2
462,2763204,1
462,3349773,2
462,3349886,1
462,3714810,1
462,4206516,1
464,0222355,2
464,0353432,1
464,0388440,2
464,0599752,2
464,1259184,2
464,1259351,2
464,2566386,2
464,2753932,2
464,2768337,1
464,2904156,2
464,3192783,2
464,3795383,2
464,4236524,2
466,0251744,1
466,0252136,2
466,0270130,1
466,0270254,2
466,0270255,2
466,0270570,2
466,0270643,2
466,0270815,2
466,0348792,2
466,0465297,1
466,0670698,1
466,0717865,2
466,0813319,2
466,0837290,2
466,0907826,2
466,0907832,1
466,0907834,1
466,0907908,2
466,1273391,1
466,1313659,1
466,1408484,1
466,1460484,1
466,2024220,1
466,2055331,2
466,2213286,2
466,2324623,2
466,2473339,2
466,2473347,1
466,2576289,1
466,2611383,2
466,2611385,1
466,3074999,1
466,3149230,2
466,3188389,2
466,3291639,1
466,3416551,2
466,3698389,2
466,3807992,2
466,3807993,2
466,3808000,1
466,4006237,1
466,4006586,1
466,4010250,1
466,4067606,1
466,4319988,1
466,4320013,1
467,0225752,1
467,0413747,2
467,0579257,1
467,0605266,2
467,1100340,1
467,1929761,2
467,1991066,1
467,2785903,2
467,4384543,1
